"group_code","group_name","iso3","country","country_type","aq_type","sector","sector_long","year","prod_mt"
"SAC","Other South America and Caribbean","PRI","Puerto Rico","coastal","marine","finfish","marine-finfish",2029,7.26567763645962
"SAC","Other South America and Caribbean","PRI","Puerto Rico","coastal","marine","finfish","marine-finfish",2030,7.33858023192048
"ASA","Other Asia","PRK","North Korea","coastal","inland","crustaceans","inland-crustaceans",2018,7.5
"ASA","Other Asia","PRK","North Korea","coastal","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"ASA","Other Asia","PRK","North Korea","coastal","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"ASA","Other Asia","PRK","North Korea","coastal","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"ASA","Other Asia","PRK","North Korea","coastal","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"ASA","Other Asia","PRK","North Korea","coastal","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"ASA","Other Asia","PRK","North Korea","coastal","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"ASA","Other Asia","PRK","North Korea","coastal","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"ASA","Other Asia","PRK","North Korea","coastal","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"ASA","Other Asia","PRK","North Korea","coastal","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"ASA","Other Asia","PRK","North Korea","coastal","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"ASA","Other Asia","PRK","North Korea","coastal","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"ASA","Other Asia","PRK","North Korea","coastal","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"ASA","Other Asia","PRK","North Korea","coastal","inland","finfish","inland-finfish",2018,10189.2264425781
"ASA","Other Asia","PRK","North Korea","coastal","inland","finfish","inland-finfish",2019,10986.2788886912
"ASA","Other Asia","PRK","North Korea","coastal","inland","finfish","inland-finfish",2020,11845.6807786444
"ASA","Other Asia","PRK","North Korea","coastal","inland","finfish","inland-finfish",2021,12772.3093989526
"ASA","Other Asia","PRK","North Korea","coastal","inland","finfish","inland-finfish",2022,13771.4235619679
"ASA","Other Asia","PRK","North Korea","coastal","inland","finfish","inland-finfish",2023,14848.6934507456
"ASA","Other Asia","PRK","North Korea","coastal","inland","finfish","inland-finfish",2024,16010.2327985262
"ASA","Other Asia","PRK","North Korea","coastal","inland","finfish","inland-finfish",2025,17262.6335854575
"ASA","Other Asia","PRK","North Korea","coastal","inland","finfish","inland-finfish",2026,18613.0034494688
"ASA","Other Asia","PRK","North Korea","coastal","inland","finfish","inland-finfish",2027,20069.006023611
"ASA","Other Asia","PRK","North Korea","coastal","inland","finfish","inland-finfish",2028,21638.9044287869
"ASA","Other Asia","PRK","North Korea","coastal","inland","finfish","inland-finfish",2029,23331.6081687
"ASA","Other Asia","PRK","North Korea","coastal","inland","finfish","inland-finfish",2030,25156.7236931628
"ASA","Other Asia","PRK","North Korea","coastal","marine","bivalves","marine-bivalves",2018,64981.2898371419
"ASA","Other Asia","PRK","North Korea","coastal","marine","bivalves","marine-bivalves",2019,67777.9779919525
"ASA","Other Asia","PRK","North Korea","coastal","marine","bivalves","marine-bivalves",2020,70695.0310187879
"ASA","Other Asia","PRK","North Korea","coastal","marine","bivalves","marine-bivalves",2021,73737.6292243594
"ASA","Other Asia","PRK","North Korea","coastal","marine","bivalves","marine-bivalves",2022,76911.1758672842
"ASA","Other Asia","PRK","North Korea","coastal","marine","bivalves","marine-bivalves",2023,80221.3067535696
"ASA","Other Asia","PRK","North Korea","coastal","marine","bivalves","marine-bivalves",2024,83673.9002450718
"ASA","Other Asia","PRK","North Korea","coastal","marine","bivalves","marine-bivalves",2025,87275.0876987015
"ASA","Other Asia","PRK","North Korea","coastal","marine","bivalves","marine-bivalves",2026,91031.2643549165
"ASA","Other Asia","PRK","North Korea","coastal","marine","bivalves","marine-bivalves",2027,94949.1006948365
"ASA","Other Asia","PRK","North Korea","coastal","marine","bivalves","marine-bivalves",2028,99035.5542861499
"ASA","Other Asia","PRK","North Korea","coastal","marine","bivalves","marine-bivalves",2029,103297.882138849
"ASA","Other Asia","PRK","North Korea","coastal","marine","bivalves","marine-bivalves",2030,107743.653592736
"ASA","Other Asia","PRK","North Korea","coastal","marine","crustaceans","marine-crustaceans",2018,11
"ASA","Other Asia","PRK","North Korea","coastal","marine","crustaceans","marine-crustaceans",2019,11.2767013960887
"ASA","Other Asia","PRK","North Korea","coastal","marine","crustaceans","marine-crustaceans",2020,11.5603631251407
"ASA","Other Asia","PRK","North Korea","coastal","marine","crustaceans","marine-crustaceans",2021,11.8511602720515
"ASA","Other Asia","PRK","North Korea","coastal","marine","crustaceans","marine-crustaceans",2022,12.1492723259194
"ASA","Other Asia","PRK","North Korea","coastal","marine","crustaceans","marine-crustaceans",2023,12.4548832908324
"ASA","Other Asia","PRK","North Korea","coastal","marine","crustaceans","marine-crustaceans",2024,12.768181799441
"ASA","Other Asia","PRK","North Korea","coastal","marine","crustaceans","marine-crustaceans",2025,13.0893612293882
"ASA","Other Asia","PRK","North Korea","coastal","marine","crustaceans","marine-crustaceans",2026,13.4186198226682
"ASA","Other Asia","PRK","North Korea","coastal","marine","crustaceans","marine-crustaceans",2027,13.7561608079878
"ASA","Other Asia","PRK","North Korea","coastal","marine","crustaceans","marine-crustaceans",2028,14.1021925262051
"ASA","Other Asia","PRK","North Korea","coastal","marine","crustaceans","marine-crustaceans",2029,14.4569285589244
"ASA","Other Asia","PRK","North Korea","coastal","marine","crustaceans","marine-crustaceans",2030,14.8205878603251
"ASA","Other Asia","PRK","North Korea","coastal","marine","finfish","marine-finfish",2018,150.281291772178
"ASA","Other Asia","PRK","North Korea","coastal","marine","finfish","marine-finfish",2019,155.754942460099
"ASA","Other Asia","PRK","North Korea","coastal","marine","finfish","marine-finfish",2020,161.427958295206
"ASA","Other Asia","PRK","North Korea","coastal","marine","finfish","marine-finfish",2021,167.30760069482
"ASA","Other Asia","PRK","North Korea","coastal","marine","finfish","marine-finfish",2022,173.401395556698
"ASA","Other Asia","PRK","North Korea","coastal","marine","finfish","marine-finfish",2023,179.71714289213
"ASA","Other Asia","PRK","North Korea","coastal","marine","finfish","marine-finfish",2024,186.262926809892
"ASA","Other Asia","PRK","North Korea","coastal","marine","finfish","marine-finfish",2025,193.047125863843
"ASA","Other Asia","PRK","North Korea","coastal","marine","finfish","marine-finfish",2026,200.07842377741
"ASA","Other Asia","PRK","North Korea","coastal","marine","finfish","marine-finfish",2027,207.365820558693
"ASA","Other Asia","PRK","North Korea","coastal","marine","finfish","marine-finfish",2028,214.918644020399
"ASA","Other Asia","PRK","North Korea","coastal","marine","finfish","marine-finfish",2029,222.746561719382
"ASA","Other Asia","PRK","North Korea","coastal","marine","finfish","marine-finfish",2030,230.859593331034
"EUN","E27","PRT","Portugal","coastal","inland","crustaceans","inland-crustaceans",2018,7.5
"EUN","E27","PRT","Portugal","coastal","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"EUN","E27","PRT","Portugal","coastal","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"EUN","E27","PRT","Portugal","coastal","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"EUN","E27","PRT","Portugal","coastal","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"EUN","E27","PRT","Portugal","coastal","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"EUN","E27","PRT","Portugal","coastal","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"EUN","E27","PRT","Portugal","coastal","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"EUN","E27","PRT","Portugal","coastal","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"EUN","E27","PRT","Portugal","coastal","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"EUN","E27","PRT","Portugal","coastal","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"EUN","E27","PRT","Portugal","coastal","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"EUN","E27","PRT","Portugal","coastal","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"EUN","E27","PRT","Portugal","coastal","inland","finfish","inland-finfish",2018,736.263309723381
"EUN","E27","PRT","Portugal","coastal","inland","finfish","inland-finfish",2019,797.181854771805
"EUN","E27","PRT","Portugal","coastal","inland","finfish","inland-finfish",2020,863.140810067225
"EUN","E27","PRT","Portugal","coastal","inland","finfish","inland-finfish",2021,934.557219966788
"EUN","E27","PRT","Portugal","coastal","inland","finfish","inland-finfish",2022,1011.88263514504
"EUN","E27","PRT","Portugal","coastal","inland","finfish","inland-finfish",2023,1095.60596765221
"EUN","E27","PRT","Portugal","coastal","inland","finfish","inland-finfish",2024,1186.25658220045
"EUN","E27","PRT","Portugal","coastal","inland","finfish","inland-finfish",2025,1284.4076432236
"EUN","E27","PRT","Portugal","coastal","inland","finfish","inland-finfish",2026,1390.67973887326
"EUN","E27","PRT","Portugal","coastal","inland","finfish","inland-finfish",2027,1505.74480486482
"EUN","E27","PRT","Portugal","coastal","inland","finfish","inland-finfish",2028,1630.33037298317
"EUN","E27","PRT","Portugal","coastal","inland","finfish","inland-finfish",2029,1765.22417111051
"EUN","E27","PRT","Portugal","coastal","inland","finfish","inland-finfish",2030,1911.27910386108
"EUN","E27","PRT","Portugal","coastal","marine","bivalves","marine-bivalves",2018,5121.5899878769
"EUN","E27","PRT","Portugal","coastal","marine","bivalves","marine-bivalves",2019,5364.14805806154
"EUN","E27","PRT","Portugal","coastal","marine","bivalves","marine-bivalves",2020,5618.19365800763
"EUN","E27","PRT","Portugal","coastal","marine","bivalves","marine-bivalves",2021,5884.27083615652
"EUN","E27","PRT","Portugal","coastal","marine","bivalves","marine-bivalves",2022,6162.94940703789
"EUN","E27","PRT","Portugal","coastal","marine","bivalves","marine-bivalves",2023,6454.82617154952
"EUN","E27","PRT","Portugal","coastal","marine","bivalves","marine-bivalves",2024,6760.52619502941
"EUN","E27","PRT","Portugal","coastal","marine","bivalves","marine-bivalves",2025,7080.70414585729
"EUN","E27","PRT","Portugal","coastal","marine","bivalves","marine-bivalves",2026,7416.04569745218
"EUN","E27","PRT","Portugal","coastal","marine","bivalves","marine-bivalves",2027,7767.26899666843
"EUN","E27","PRT","Portugal","coastal","marine","bivalves","marine-bivalves",2028,8135.12620173491
"EUN","E27","PRT","Portugal","coastal","marine","bivalves","marine-bivalves",2029,8520.40509303079
"EUN","E27","PRT","Portugal","coastal","marine","bivalves","marine-bivalves",2030,8923.93076014762
"EUN","E27","PRT","Portugal","coastal","marine","crustaceans","marine-crustaceans",2018,15.9450011819418
"EUN","E27","PRT","Portugal","coastal","marine","crustaceans","marine-crustaceans",2019,16.9495375128084
"EUN","E27","PRT","Portugal","coastal","marine","crustaceans","marine-crustaceans",2020,18.0173597116731
"EUN","E27","PRT","Portugal","coastal","marine","crustaceans","marine-crustaceans",2021,19.1524547932066
"EUN","E27","PRT","Portugal","coastal","marine","crustaceans","marine-crustaceans",2022,20.3590609543178
"EUN","E27","PRT","Portugal","coastal","marine","crustaceans","marine-crustaceans",2023,21.6416833986548
"EUN","E27","PRT","Portugal","coastal","marine","crustaceans","marine-crustaceans",2024,23.0051111580508
"EUN","E27","PRT","Portugal","coastal","marine","crustaceans","marine-crustaceans",2025,24.4544349737216
"EUN","E27","PRT","Portugal","coastal","marine","crustaceans","marine-crustaceans",2026,25.9950663039806
"EUN","E27","PRT","Portugal","coastal","marine","crustaceans","marine-crustaceans",2027,27.6327575294418
"EUN","E27","PRT","Portugal","coastal","marine","crustaceans","marine-crustaceans",2028,29.3736234311508
"EUN","E27","PRT","Portugal","coastal","marine","crustaceans","marine-crustaceans",2029,31.2241640218409
"EUN","E27","PRT","Portugal","coastal","marine","crustaceans","marine-crustaceans",2030,33.1912888155599
"EUN","E27","PRT","Portugal","coastal","marine","finfish","marine-finfish",2018,4346.36096594817
"EUN","E27","PRT","Portugal","coastal","marine","finfish","marine-finfish",2019,4481.81581170058
"EUN","E27","PRT","Portugal","coastal","marine","finfish","marine-finfish",2020,4621.49212349815
"EUN","E27","PRT","Portugal","coastal","marine","finfish","marine-finfish",2021,4765.5214638219
"EUN","E27","PRT","Portugal","coastal","marine","finfish","marine-finfish",2022,4914.03949531285
"EUN","E27","PRT","Portugal","coastal","marine","finfish","marine-finfish",2023,5067.18610855408
"EUN","E27","PRT","Portugal","coastal","marine","finfish","marine-finfish",2024,5225.10555383494
"EUN","E27","PRT","Portugal","coastal","marine","finfish","marine-finfish",2025,5387.94657702187
"EUN","E27","PRT","Portugal","coastal","marine","finfish","marine-finfish",2026,5555.86255966356
"EUN","E27","PRT","Portugal","coastal","marine","finfish","marine-finfish",2027,5729.01166346254
"EUN","E27","PRT","Portugal","coastal","marine","finfish","marine-finfish",2028,5907.55697924921
"EUN","E27","PRT","Portugal","coastal","marine","finfish","marine-finfish",2029,6091.66668059868
"EUN","E27","PRT","Portugal","coastal","marine","finfish","marine-finfish",2030,6281.51418223516
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","crustaceans","inland-crustaceans",2018,7.5
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","finfish","inland-finfish",2018,11506.7267994573
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","finfish","inland-finfish",2019,12281.306153172
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","finfish","inland-finfish",2020,13108.0265879829
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","finfish","inland-finfish",2021,13990.397999067
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","finfish","inland-finfish",2022,14932.1665514273
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","finfish","inland-finfish",2023,15937.330584479
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","finfish","inland-finfish",2024,17010.1575872585
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","finfish","inland-finfish",2025,18155.2023163249
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","finfish","inland-finfish",2026,19377.3261332737
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","finfish","inland-finfish",2027,20681.7176439629
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","finfish","inland-finfish",2028,22073.914727075
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","finfish","inland-finfish",2029,23559.8280455402
"COS","Cosimo- individual countries","PRY","Paraguay","inland","inland","finfish","inland-finfish",2030,25145.7661406383
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","crustaceans","inland-crustaceans",2018,7.5
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","finfish","inland-finfish",2018,35.6259989540414
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","finfish","inland-finfish",2019,36.2631943278102
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","finfish","inland-finfish",2020,36.9117863769362
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","finfish","inland-finfish",2021,37.5719789387579
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","finfish","inland-finfish",2022,38.2439794963844
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","finfish","inland-finfish",2023,38.927999243902
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","finfish","inland-finfish",2024,39.6242531527479
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","finfish","inland-finfish",2025,40.3329600392705
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","finfish","inland-finfish",2026,41.0543426334985
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","finfish","inland-finfish",2027,41.7886276491392
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","finfish","inland-finfish",2028,42.5360458548302
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","finfish","inland-finfish",2029,43.2968321466639
"NEO","Other Near East","PSE","Palestinian Territories","coastal","inland","finfish","inland-finfish",2030,44.0712256220102
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","bivalves","marine-bivalves",2018,6.3
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","bivalves","marine-bivalves",2019,6.37510309388351
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","bivalves","marine-bivalves",2020,6.45110150121319
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","bivalves","marine-bivalves",2021,6.52800589513346
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","bivalves","marine-bivalves",2022,6.60582707602462
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","bivalves","marine-bivalves",2023,6.68457597301968
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","bivalves","marine-bivalves",2024,6.76426364553923
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","bivalves","marine-bivalves",2025,6.84490128484459
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","bivalves","marine-bivalves",2026,6.92650021560952
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","bivalves","marine-bivalves",2027,7.00907189751064
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","bivalves","marine-bivalves",2028,7.09262792683684
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","bivalves","marine-bivalves",2029,7.17718003811779
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","bivalves","marine-bivalves",2030,7.26274010577202
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","crustaceans","marine-crustaceans",2018,11
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","crustaceans","marine-crustaceans",2019,11.2767013960887
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","crustaceans","marine-crustaceans",2020,11.5603631251407
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","crustaceans","marine-crustaceans",2021,11.8511602720515
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","crustaceans","marine-crustaceans",2022,12.1492723259194
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","crustaceans","marine-crustaceans",2023,12.4548832908324
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","crustaceans","marine-crustaceans",2024,12.768181799441
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","crustaceans","marine-crustaceans",2025,13.0893612293882
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","crustaceans","marine-crustaceans",2026,13.4186198226682
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","crustaceans","marine-crustaceans",2027,13.7561608079878
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","crustaceans","marine-crustaceans",2028,14.1021925262051
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","crustaceans","marine-crustaceans",2029,14.4569285589244
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","crustaceans","marine-crustaceans",2030,14.8205878603251
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","finfish","marine-finfish",2018,481.936556372846
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","finfish","marine-finfish",2019,499.489987889284
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","finfish","marine-finfish",2020,517.682762808766
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","finfish","marine-finfish",2021,536.538167745456
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","finfish","marine-finfish",2022,556.080337474928
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","finfish","marine-finfish",2023,576.334285826487
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","finfish","marine-finfish",2024,597.32593770069
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","finfish","marine-finfish",2025,619.082162253014
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","finfish","marine-finfish",2026,641.630807286178
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","finfish","marine-finfish",2027,665.000734895117
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","finfish","marine-finfish",2028,689.221858410247
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","finfish","marine-finfish",2029,714.325180686295
"NEO","Other Near East","PSE","Palestinian Territories","coastal","marine","finfish","marine-finfish",2030,740.342833785729
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","crustaceans","inland-crustaceans",2018,7.5
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","finfish","inland-finfish",2018,8
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","finfish","inland-finfish",2019,8.14308547520946
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","finfish","inland-finfish",2020,8.28873013207091
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","finfish","inland-finfish",2021,8.4369797432997
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","finfish","inland-finfish",2022,8.58788090028753
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","finfish","inland-finfish",2023,8.74148102774501
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","finfish","inland-finfish",2024,8.89782839860618
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","finfish","inland-finfish",2025,9.05697214919953
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","finfish","inland-finfish",2026,9.21896229469041
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","finfish","inland-finfish",2027,9.38384974479965
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","finfish","inland-finfish",2028,9.55168631980325
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","finfish","inland-finfish",2029,9.72252476681834
"OCE","Other Oceania","PYF","French Polynesia","coastal","inland","finfish","inland-finfish",2030,9.89641877638033
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","bivalves","marine-bivalves",2018,1224.42456247604
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","bivalves","marine-bivalves",2019,1239.02108197904
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","bivalves","marine-bivalves",2020,1253.79160843039
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","bivalves","marine-bivalves",2021,1268.73821618886
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","bivalves","marine-bivalves",2022,1283.86300434188
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","bivalves","marine-bivalves",2023,1299.16809700039
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","bivalves","marine-bivalves",2024,1314.65564359714
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","bivalves","marine-bivalves",2025,1330.32781918849
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","bivalves","marine-bivalves",2026,1346.18682475998
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","bivalves","marine-bivalves",2027,1362.23488753533
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","bivalves","marine-bivalves",2028,1378.47426128929
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","bivalves","marine-bivalves",2029,1394.90722666415
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","bivalves","marine-bivalves",2030,1411.53609149001
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","crustaceans","marine-crustaceans",2018,106.300007879612
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","crustaceans","marine-crustaceans",2019,112.996916752056
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","crustaceans","marine-crustaceans",2020,120.115731411154
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","crustaceans","marine-crustaceans",2021,127.683031954711
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","crustaceans","marine-crustaceans",2022,135.727073028785
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","crustaceans","marine-crustaceans",2023,144.277889324366
