"group_code","group_name","iso3","country","year","catch_mt","rfactor"
"EUN","E27","FIN","Finland",2029,114119.691459093,0.808735337136468
"EUN","E27","FIN","Finland",2030,113926.377733832,0.807365375136286
"EUN","E27","FRA","France",2013,694436.641521538,1
"EUN","E27","FRA","France",2014,654121.498147666,0.941945541229594
"EUN","E27","FRA","France",2015,639562.960317749,0.920981011192672
"EUN","E27","FRA","France",2016,632510.78017263,0.910825757677151
"EUN","E27","FRA","France",2017,629025.755039408,0.905807265096478
"EUN","E27","FRA","France",2018,627422.236461233,0.903498172398459
"EUN","E27","FRA","France",2019,626771.00236312,0.902560384759998
"EUN","E27","FRA","France",2020,626542.679780239,0.902231596546317
"EUN","E27","FRA","France",2021,626468.403528128,0.902124637541463
"EUN","E27","FRA","France",2022,626415.883394794,0.902049007699669
"EUN","E27","FRA","France",2023,626328.137722381,0.901922652511641
"EUN","E27","FRA","France",2024,626179.912231644,0.901709205406644
"EUN","E27","FRA","France",2025,625973.506622821,0.90141197799023
"EUN","E27","FRA","France",2026,628559.603503254,0.905135999341935
"EUN","E27","FRA","France",2027,628247.097043486,0.904685984983414
"EUN","E27","FRA","France",2028,627920.875461393,0.904216220626829
"EUN","E27","FRA","France",2029,627592.750130524,0.903743714841204
"EUN","E27","FRA","France",2030,627275.22003657,0.903286466368171
"EUN","E27","GRC","Greece",2013,81323.7230429446,1
"EUN","E27","GRC","Greece",2014,72294.9961999577,0.888977945116714
"EUN","E27","GRC","Greece",2015,72519.1260501811,0.891733965645989
"EUN","E27","GRC","Greece",2016,72497.8844298323,0.89147276731967
"EUN","E27","GRC","Greece",2017,72370.8234453159,0.889910357486941
"EUN","E27","GRC","Greece",2018,72336.4256339719,0.889487383598673
"EUN","E27","GRC","Greece",2019,72356.48230725,0.889734011181961
"EUN","E27","GRC","Greece",2020,72402.6530907423,0.890301751833332
"EUN","E27","GRC","Greece",2021,72481.8088040251,0.891275092825616
"EUN","E27","GRC","Greece",2022,72585.2973039284,0.892547642778212
"EUN","E27","GRC","Greece",2023,72712.3551660546,0.894110014216361
"EUN","E27","GRC","Greece",2024,72859.0091489084,0.895913350037279
"EUN","E27","GRC","Greece",2025,73018.4212180102,0.897873566111224
"EUN","E27","GRC","Greece",2026,73316.4393092941,0.901538155976675
"EUN","E27","GRC","Greece",2027,73490.5172450398,0.903678711391898
"EUN","E27","GRC","Greece",2028,73670.3450622896,0.905889970425807
"EUN","E27","GRC","Greece",2029,73853.9821955508,0.908148070847061
"EUN","E27","GRC","Greece",2030,74041.2053939261,0.910450267443205
"EUN","E27","HRV","Croatia",2013,288469.180426957,1
"EUN","E27","HRV","Croatia",2014,142142.122571102,0.492746304339066
"EUN","E27","HRV","Croatia",2015,162874.345467735,0.564616106395381
"EUN","E27","HRV","Croatia",2016,169600.834116541,0.587933982637309
"EUN","E27","HRV","Croatia",2017,169996.55843419,0.589305790596353
"EUN","E27","HRV","Croatia",2018,170092.611565919,0.589638765965114
"EUN","E27","HRV","Croatia",2019,170344.18673324,0.590510870107916
"EUN","E27","HRV","Croatia",2020,170631.347745369,0.591506335244621
"EUN","E27","HRV","Croatia",2021,170843.14385904,0.592240542321293
"EUN","E27","HRV","Croatia",2022,171052.812982719,0.592967376027994
"EUN","E27","HRV","Croatia",2023,171307.886831537,0.593851608612012
"EUN","E27","HRV","Croatia",2024,171528.659711134,0.594616934319495
"EUN","E27","HRV","Croatia",2025,171736.931098533,0.595338922668788
"EUN","E27","HRV","Croatia",2026,171942.111839248,0.596050197060084
"EUN","E27","HRV","Croatia",2027,172157.128823479,0.596795569525567
"EUN","E27","HRV","Croatia",2028,172361.649763218,0.597504556667403
"EUN","E27","HRV","Croatia",2029,172550.856375013,0.598160455545456
"EUN","E27","HRV","Croatia",2030,172718.801768478,0.598742650819198
"EUN","E27","IRL","Ireland",2013,297913.432630125,1
"EUN","E27","IRL","Ireland",2014,281650.82854253,0.945411645443376
"EUN","E27","IRL","Ireland",2015,271385.1133149,0.910952926556484
"EUN","E27","IRL","Ireland",2016,264219.862573082,0.886901474164561
"EUN","E27","IRL","Ireland",2017,258905.813947532,0.86906391451297
"EUN","E27","IRL","Ireland",2018,254792.698627836,0.855257503424407
"EUN","E27","IRL","Ireland",2019,251513.721957529,0.844251028686566
"EUN","E27","IRL","Ireland",2020,248873.994862164,0.835390310080964
"EUN","E27","IRL","Ireland",2021,246919.475778668,0.828829615364246
"EUN","E27","IRL","Ireland",2022,246020.038518944,0.825810492487563
"EUN","E27","IRL","Ireland",2023,245773.169463623,0.824981832117531
"EUN","E27","IRL","Ireland",2024,244127.130087557,0.819456605001944
"EUN","E27","IRL","Ireland",2025,242950.65621724,0.815507558931979
"EUN","E27","IRL","Ireland",2026,241735.894255252,0.811429991998315
"EUN","E27","IRL","Ireland",2027,240761.364353458,0.808158807167236
"EUN","E27","IRL","Ireland",2028,239823.73872795,0.805011498174719
"EUN","E27","IRL","Ireland",2029,239024.374019976,0.802328286810543
"EUN","E27","IRL","Ireland",2030,238280.386621378,0.799830959341856
"EUN","E27","ITA","Italy",2013,189137.83990485,1
"EUN","E27","ITA","Italy",2014,168439.874337483,0.890566765604496
"EUN","E27","ITA","Italy",2015,166210.973764476,0.878782235474894
"EUN","E27","ITA","Italy",2016,164111.509012101,0.867682051855203
"EUN","E27","ITA","Italy",2017,162111.63568851,0.857108422989625
"EUN","E27","ITA","Italy",2018,160419.136649063,0.848159927858781
"EUN","E27","ITA","Italy",2019,159061.469522505,0.84098173904558
"EUN","E27","ITA","Italy",2020,157869.680692725,0.834680573554952
"EUN","E27","ITA","Italy",2021,156704.277245031,0.828518911519054
"EUN","E27","ITA","Italy",2022,155707.396196415,0.823248252569381
"EUN","E27","ITA","Italy",2023,154886.772792226,0.818909494103059
"EUN","E27","ITA","Italy",2024,154129.090846456,0.814903516525276
"EUN","E27","ITA","Italy",2025,153458.357092392,0.811357247019384
"EUN","E27","ITA","Italy",2026,153028.878836386,0.809086531353913
"EUN","E27","ITA","Italy",2027,152553.915297554,0.806575328206668
"EUN","E27","ITA","Italy",2028,152141.670653511,0.804395729220816
"EUN","E27","ITA","Italy",2029,151778.645029037,0.802476358540377
"EUN","E27","ITA","Italy",2030,151451.03947903,0.800744259082271
"EUN","E27","LTU","Lithuania",2013,71929.8068479782,1
"EUN","E27","LTU","Lithuania",2014,73534.0703961769,1.02230318165026
"EUN","E27","LTU","Lithuania",2015,88841.4150569784,1.2351126598288
"EUN","E27","LTU","Lithuania",2016,103711.253330943,1.44183973064371
"EUN","E27","LTU","Lithuania",2017,115460.879652403,1.60518823436335
"EUN","E27","LTU","Lithuania",2018,123500.130595951,1.71695345793108
"EUN","E27","LTU","Lithuania",2019,129058.574298486,1.79422940160604
"EUN","E27","LTU","Lithuania",2020,132867.226617397,1.84717897127415
"EUN","E27","LTU","Lithuania",2021,136070.512578664,1.89171246999517
"EUN","E27","LTU","Lithuania",2022,142460.682217785,1.98055143563602
"EUN","E27","LTU","Lithuania",2023,152067.451698514,2.1141089954531
"EUN","E27","LTU","Lithuania",2024,153338.628171181,2.13178145320559
"EUN","E27","LTU","Lithuania",2025,154100.221088372,2.14236945490565
"EUN","E27","LTU","Lithuania",2026,155510.701364019,2.16197857576187
"EUN","E27","LTU","Lithuania",2027,156459.108723252,2.17516375449088
"EUN","E27","LTU","Lithuania",2028,158034.077208847,2.19705966321928
"EUN","E27","LTU","Lithuania",2029,158978.295201949,2.21018659952675
"EUN","E27","LTU","Lithuania",2030,160334.060860419,2.22903505356661
"EUN","E27","LVA","Latvia",2013,106786.799312017,1
"EUN","E27","LVA","Latvia",2014,93929.1329895773,0.879594983600251
"EUN","E27","LVA","Latvia",2015,95162.4263173004,0.891144101428191
"EUN","E27","LVA","Latvia",2016,96089.4559571422,0.899825227239754
"EUN","E27","LVA","Latvia",2017,97031.6496389903,0.908648356015204
"EUN","E27","LVA","Latvia",2018,97976.3528572146,0.917494985226967
"EUN","E27","LVA","Latvia",2019,99631.8645870051,0.932997947582392
"EUN","E27","LVA","Latvia",2020,101512.968353007,0.950613456035878
"EUN","E27","LVA","Latvia",2021,103782.986163077,0.971870931910187
"EUN","E27","LVA","Latvia",2022,110474.152978055,1.03453005137146
"EUN","E27","LVA","Latvia",2023,122491.543692238,1.14706634604089
"EUN","E27","LVA","Latvia",2024,125054.174758532,1.17106398510119
"EUN","E27","LVA","Latvia",2025,124773.609577733,1.16843664555542
"EUN","E27","LVA","Latvia",2026,127088.103866487,1.1901106193393
"EUN","E27","LVA","Latvia",2027,127450.977567476,1.19350873318228
"EUN","E27","LVA","Latvia",2028,129712.620395638,1.21468778192925
"EUN","E27","LVA","Latvia",2029,130278.054932592,1.2199827672701
"EUN","E27","LVA","Latvia",2030,132087.595004092,1.23692812084525
"EUN","E27","MLT","Malta",2013,2296.35354524679,1
"EUN","E27","MLT","Malta",2014,2261.04116582079,0.984622411693057
"EUN","E27","MLT","Malta",2015,2245.15895573716,0.977706137795901
"EUN","E27","MLT","Malta",2016,2233.62124760788,0.972681777259969
"EUN","E27","MLT","Malta",2017,2226.15137965698,0.969428851347773
"EUN","E27","MLT","Malta",2018,2222.43620723696,0.967810994015781
"EUN","E27","MLT","Malta",2019,2222.38756340822,0.967789810941058
"EUN","E27","MLT","Malta",2020,2223.63710175898,0.968333951173013
"EUN","E27","MLT","Malta",2021,2225.1572214071,0.968995922258116
"EUN","E27","MLT","Malta",2022,2228.42547865058,0.970419160091087
"EUN","E27","MLT","Malta",2023,2233.73677670113,0.972732087062437
"EUN","E27","MLT","Malta",2024,2239.79597361857,0.975370703807658
"EUN","E27","MLT","Malta",2025,2246.65475347092,0.978357517343642
"EUN","E27","MLT","Malta",2026,2255.61129843768,0.982257850977069
"EUN","E27","MLT","Malta",2027,2263.81386405898,0.985829846952285
"EUN","E27","MLT","Malta",2028,2272.29309145623,0.98952232166499
"EUN","E27","MLT","Malta",2029,2280.90000890393,0.993270401948843
"EUN","E27","MLT","Malta",2030,2289.64373711995,0.997078059630356
"EUN","E27","NLD","Netherlands",2013,220435.495078942,1
"EUN","E27","NLD","Netherlands",2014,214032.008359352,0.970950745852899
"EUN","E27","NLD","Netherlands",2015,212319.185177225,0.963180567182205
"EUN","E27","NLD","Netherlands",2016,211702.786143464,0.960384288690211
"EUN","E27","NLD","Netherlands",2017,211595.269215048,0.959896540887265
"EUN","E27","NLD","Netherlands",2018,211870.195353088,0.961143736298974
"EUN","E27","NLD","Netherlands",2019,212507.049079655,0.964032806983068
"EUN","E27","NLD","Netherlands",2020,213745.484220164,0.969650936404855
"EUN","E27","NLD","Netherlands",2021,217157.516709369,0.985129534749388
"EUN","E27","NLD","Netherlands",2022,226674.570989583,1.02830340870651
"EUN","E27","NLD","Netherlands",2023,239628.473037168,1.08706845488451
"EUN","E27","NLD","Netherlands",2024,239172.848666108,1.08500152654841
"EUN","E27","NLD","Netherlands",2025,240975.17545362,1.09317773604166
"EUN","E27","NLD","Netherlands",2026,241435.938658937,1.09526797656827
"EUN","E27","NLD","Netherlands",2027,242729.505907832,1.1011362113933
"EUN","E27","NLD","Netherlands",2028,243555.253894521,1.10488219606964
"EUN","E27","NLD","Netherlands",2029,244656.824848963,1.10987944460282
"EUN","E27","NLD","Netherlands",2030,245605.385693066,1.1141825666738
"EUN","E27","POL","Poland",2013,175507.245261757,1
"EUN","E27","POL","Poland",2014,161604.45289235,0.920785080133464
"EUN","E27","POL","Poland",2015,161223.162447919,0.918612574697218
"EUN","E27","POL","Poland",2016,161352.696660718,0.919350630910258
"EUN","E27","POL","Poland",2017,161532.613673401,0.920375756752868
"EUN","E27","POL","Poland",2018,161975.106586836,0.922896979809931
"EUN","E27","POL","Poland",2019,163185.270115141,0.929792213830044
"EUN","E27","POL","Poland",2020,164688.986906252,0.938360046963471
"EUN","E27","POL","Poland",2021,166340.214291948,0.947768361607314
"EUN","E27","POL","Poland",2022,170373.712400184,0.970750308034767
"EUN","E27","POL","Poland",2023,177312.806127216,1.01028767138796
"EUN","E27","POL","Poland",2024,179406.332074727,1.02221610171793
"EUN","E27","POL","Poland",2025,180185.727808625,1.02665691971799
"EUN","E27","POL","Poland",2026,182303.316773425,1.03872245559739
"EUN","E27","POL","Poland",2027,183565.477363322,1.04591395693976
"EUN","E27","POL","Poland",2028,185797.740644554,1.05863288075344
"EUN","E27","POL","Poland",2029,187213.139485661,1.06669749847903
"EUN","E27","POL","Poland",2030,189236.284994631,1.07822491722435
"EUN","E27","PRT","Portugal",2013,206604.390402448,1
"EUN","E27","PRT","Portugal",2014,211726.055691593,1.02478972145349
"EUN","E27","PRT","Portugal",2015,217128.792388154,1.05093987579453
"EUN","E27","PRT","Portugal",2016,222042.225180006,1.07472171693683
"EUN","E27","PRT","Portugal",2017,226196.464827997,1.09482893556805
"EUN","E27","PRT","Portugal",2018,229563.109155539,1.1111240603763
"EUN","E27","PRT","Portugal",2019,232221.385461407,1.12399056481355
"EUN","E27","PRT","Portugal",2020,234280.598555707,1.13395750254555
"EUN","E27","PRT","Portugal",2021,235852.988125383,1.14156813253562
"EUN","E27","PRT","Portugal",2022,237064.359092553,1.14743137176694
"EUN","E27","PRT","Portugal",2023,238006.476673692,1.15199137932197
"EUN","E27","PRT","Portugal",2024,238725.23840576,1.15547030699949
"EUN","E27","PRT","Portugal",2025,239295.075596261,1.15822841484701
"EUN","E27","PRT","Portugal",2026,239771.095146999,1.16053242953814
"EUN","E27","PRT","Portugal",2027,240159.186716615,1.16241085801132
"EUN","E27","PRT","Portugal",2028,240492.899021561,1.16402608169701
"EUN","E27","PRT","Portugal",2029,240789.75617383,1.16546292024478
"EUN","E27","PRT","Portugal",2030,241060.332134352,1.16677255340405
"EUN","E27","ROU","Romania",2013,3205.0855245471,1
"EUN","E27","ROU","Romania",2014,2830.20458350824,0.883035588857856
"EUN","E27","ROU","Romania",2015,2717.90208517081,0.847996742787345
"EUN","E27","ROU","Romania",2016,2683.97323849996,0.837410801660036
"EUN","E27","ROU","Romania",2017,2685.54529032501,0.837901288360941
"EUN","E27","ROU","Romania",2018,2705.69960522778,0.844189518346822
"EUN","E27","ROU","Romania",2019,2736.40040373359,0.853768295034894
"EUN","E27","ROU","Romania",2020,2773.24441446838,0.865263779461941
"EUN","E27","ROU","Romania",2021,2813.69040802562,0.877883097494946
"EUN","E27","ROU","Romania",2022,2856.05949410672,0.89110242838537
"EUN","E27","ROU","Romania",2023,2899.36723249112,0.904614622694296
"EUN","E27","ROU","Romania",2024,2942.81996594677,0.918172056067868
"EUN","E27","ROU","Romania",2025,2985.91402738408,0.931617582281525
"EUN","E27","ROU","Romania",2026,3028.21443158932,0.944815484141327
"EUN","E27","ROU","Romania",2027,3069.46934501771,0.957687188534992
"EUN","E27","ROU","Romania",2028,3109.48035336122,0.970170789374058
"EUN","E27","ROU","Romania",2029,3148.07956759,0.98221390458367
"EUN","E27","ROU","Romania",2030,3185.13725527188,0.993776057105985
"EUN","E27","SVN","Slovenia",2013,452.826386098835,1
"EUN","E27","SVN","Slovenia",2014,291.745103455203,0.644275847016402
"EUN","E27","SVN","Slovenia",2015,307.629720771394,0.679354671492686
"EUN","E27","SVN","Slovenia",2016,311.237193652069,0.687321241002369
"EUN","E27","SVN","Slovenia",2017,309.319179389313,0.683085590603813
"EUN","E27","SVN","Slovenia",2018,307.605012053033,0.679300105948099
"EUN","E27","SVN","Slovenia",2019,306.329424467658,0.676483159708802
"EUN","E27","SVN","Slovenia",2020,305.348282442748,0.674316452875832
"EUN","E27","SVN","Slovenia",2021,304.556573925271,0.672568081884694
"EUN","E27","SVN","Slovenia",2022,303.89561570912,0.671108453566995
"EUN","E27","SVN","Slovenia",2023,303.345846725593,0.669894370199937
"EUN","E27","SVN","Slovenia",2024,302.873292486943,0.668850804159713
"EUN","E27","SVN","Slovenia",2025,302.461480514263,0.667941378416599
"EUN","E27","SVN","Slovenia",2026,302.098056448373,0.6671388101983
"EUN","E27","SVN","Slovenia",2027,301.775813579751,0.666427184554313
"EUN","E27","SVN","Slovenia",2028,301.505047207714,0.665829237128215
"EUN","E27","SVN","Slovenia",2029,301.26619626356,0.665301770197209
"EUN","E27","SVN","Slovenia",2030,301.0726446364,0.664874340097945
"EUN","E27","SWE","Sweden",2013,345470.53257241,1
"EUN","E27","SWE","Sweden",2014,193296.242574127,0.559515861265568
"EUN","E27","SWE","Sweden",2015,213826.916324159,0.618944008717563
"EUN","E27","SWE","Sweden",2016,230724.307744426,0.667855246658601
"EUN","E27","SWE","Sweden",2017,231867.209147668,0.671163492356816
"EUN","E27","SWE","Sweden",2018,230056.862354489,0.665923257307827
"EUN","E27","SWE","Sweden",2019,228945.656252455,0.662706756919906
"EUN","E27","SWE","Sweden",2020,228120.336680245,0.660317784505779
"EUN","E27","SWE","Sweden",2021,227549.819492149,0.658666363807612
"EUN","E27","SWE","Sweden",2022,227171.593725739,0.657571550413273
"EUN","E27","SWE","Sweden",2023,226943.853518946,0.656912332953834
"EUN","E27","SWE","Sweden",2024,226834.559133214,0.656595969109665
"EUN","E27","SWE","Sweden",2025,226819.2484516,0.656551650766507
"EUN","E27","SWE","Sweden",2026,226878.666543294,0.656723642546098
"EUN","E27","SWE","Sweden",2027,226997.410876722,0.657067360236125
"EUN","E27","SWE","Sweden",2028,227162.912138276,0.657546420665163
"EUN","E27","SWE","Sweden",2029,227364.784217216,0.658130760167109
"EUN","E27","SWE","Sweden",2030,227594.311965518,0.658795151849353
"NEI","Other nei","NEI","Other nei",2013,29106.8837576723,1
"NEI","Other nei","NEI","Other nei",2014,24844.5457863309,0.853562545313088
"NEI","Other nei","NEI","Other nei",2015,25044.9311954166,0.860447013288221
"NEI","Other nei","NEI","Other nei",2016,25272.5469151476,0.868267009465964
"NEI","Other nei","NEI","Other nei",2017,25391.3457867852,0.872348479424297
"NEI","Other nei","NEI","Other nei",2018,25668.1653834792,0.881858930594496
"NEI","Other nei","NEI","Other nei",2019,26017.7487597241,0.893869263928539
"NEI","Other nei","NEI","Other nei",2020,26415.8452182969,0.907546319221958
"NEI","Other nei","NEI","Other nei",2021,26847.219495699,0.922366671719789
"NEI","Other nei","NEI","Other nei",2022,27303.1099465228,0.938029305157959
"NEI","Other nei","NEI","Other nei",2023,27777.3402171272,0.954322023902864
"NEI","Other nei","NEI","Other nei",2024,28265.0226971564,0.971076908557962
"NEI","Other nei","NEI","Other nei",2025,28761.8843756565,0.988147154986152
"NEI","Other nei","NEI","Other nei",2026,29264.0566782259,1.00539985392673
"NEI","Other nei","NEI","Other nei",2027,29767.9216827637,1.02271070756302
"NEI","Other nei","NEI","Other nei",2028,30270.14651609,1.03996521125732
"NEI","Other nei","NEI","Other nei",2029,30767.6544777093,1.05705766147499
"NEI","Other nei","NEI","Other nei",2030,31257.6505162075,1.07389203105496
"NEO","Other Near East","ARE","United Arab Emirates",2013,49953.2040930353,1
"NEO","Other Near East","ARE","United Arab Emirates",2014,48915.180549592,0.979220080827848
"NEO","Other Near East","ARE","United Arab Emirates",2015,48081.062224925,0.962522086378611
"NEO","Other Near East","ARE","United Arab Emirates",2016,47440.3283474214,0.949695404103931
"NEO","Other Near East","ARE","United Arab Emirates",2017,46880.7735546813,0.938493824487579
"NEO","Other Near East","ARE","United Arab Emirates",2018,46527.9583121406,0.93143090932635
"NEO","Other Near East","ARE","United Arab Emirates",2019,46157.9010025007,0.924022829777523
"NEO","Other Near East","ARE","United Arab Emirates",2020,45763.9775390939,0.916136979999536
"NEO","Other Near East","ARE","United Arab Emirates",2021,45411.181738317,0.909074454037842
"NEO","Other Near East","ARE","United Arab Emirates",2022,45105.6224800968,0.902957543946327
"NEO","Other Near East","ARE","United Arab Emirates",2023,44846.7415080725,0.897775074138341
"NEO","Other Near East","ARE","United Arab Emirates",2024,44622.780721235,0.893291662295122
"NEO","Other Near East","ARE","United Arab Emirates",2025,44444.1470180091,0.889715641367752
"NEO","Other Near East","ARE","United Arab Emirates",2026,44294.6245786849,0.886722391144087
"NEO","Other Near East","ARE","United Arab Emirates",2027,44168.0406432545,0.884188340771771
"NEO","Other Near East","ARE","United Arab Emirates",2028,44064.7090573337,0.882119773043295
"NEO","Other Near East","ARE","United Arab Emirates",2029,43986.5087285244,0.880554301313721
"NEO","Other Near East","ARE","United Arab Emirates",2030,43928.7805770007,0.879398656694485
"NEO","Other Near East","BHR","Bahrain",2013,12159.8121809153,1
"NEO","Other Near East","BHR","Bahrain",2014,11888.7429276085,0.977707776298365
"NEO","Other Near East","BHR","Bahrain",2015,11642.6028607839,0.957465681834857
"NEO","Other Near East","BHR","Bahrain",2016,11421.655239671,0.939295366551561
"NEO","Other Near East","BHR","Bahrain",2017,11221.9731140965,0.922873885479023
"NEO","Other Near East","BHR","Bahrain",2018,11040.2262548072,0.907927366849849
"NEO","Other Near East","BHR","Bahrain",2019,10874.7751418238,0.894320979635824
"NEO","Other Near East","BHR","Bahrain",2020,10723.4054725161,0.881872623768509
"NEO","Other Near East","BHR","Bahrain",2021,10583.8151911771,0.870392982532105
"NEO","Other Near East","BHR","Bahrain",2022,10456.5673800478,0.859928362747185
"NEO","Other Near East","BHR","Bahrain",2023,10340.8108342861,0.850408762934337
"NEO","Other Near East","BHR","Bahrain",2024,10234.3151631976,0.841650759973106
"NEO","Other Near East","BHR","Bahrain",2025,10136.4266063625,0.833600589840644
"NEO","Other Near East","BHR","Bahrain",2026,10046.7078609494,0.826222289577597
"NEO","Other Near East","BHR","Bahrain",2027,9964.58706940995,0.819468830698656
"NEO","Other Near East","BHR","Bahrain",2028,9889.15452485102,0.813265400626164
"NEO","Other Near East","BHR","Bahrain",2029,9819.68918949405,0.807552702574298
"NEO","Other Near East","BHR","Bahrain",2030,9755.54754077804,0.802277814462402
"NEO","Other Near East","IRQ","Iraq",2013,5095.57599649547,1
"NEO","Other Near East","IRQ","Iraq",2014,4728.777341943,0.928016252764214
"NEO","Other Near East","IRQ","Iraq",2015,4447.74134205632,0.872863312236988
"NEO","Other Near East","IRQ","Iraq",2016,4228.95023188769,0.829925848382241
"NEO","Other Near East","IRQ","Iraq",2017,4056.38906199655,0.796060948710484
"NEO","Other Near East","IRQ","Iraq",2018,3918.52635143078,0.769005575449327
"NEO","Other Near East","IRQ","Iraq",2019,3808.28611088324,0.747371075125252
"NEO","Other Near East","IRQ","Iraq",2020,3718.63108821457,0.729776396382293
"NEO","Other Near East","IRQ","Iraq",2021,3645.17107108093,0.715359965897464
"NEO","Other Near East","IRQ","Iraq",2022,3585.63921781459,0.703676919013797
"NEO","Other Near East","IRQ","Iraq",2023,3536.31819502245,0.693997734005849
"NEO","Other Near East","IRQ","Iraq",2024,3495.83928944437,0.686053802719981
"NEO","Other Near East","IRQ","Iraq",2025,3462.56836648572,0.679524428419306
"NEO","Other Near East","IRQ","Iraq",2026,3435.51906307903,0.674216038666059
"NEO","Other Near East","IRQ","Iraq",2027,3413.1921073618,0.669834403354843
"NEO","Other Near East","IRQ","Iraq",2028,3395.60686791789,0.666383323544434
"NEO","Other Near East","IRQ","Iraq",2029,3381.44843310903,0.663604749577801
"NEO","Other Near East","IRQ","Iraq",2030,3370.21393710956,0.661399994706674
"NEO","Other Near East","JOR","Jordan",2013,339.443610807328,1
"NEO","Other Near East","JOR","Jordan",2014,319.228617207966,0.940446681110646
"NEO","Other Near East","JOR","Jordan",2015,302.847647871682,0.892188387789634
"NEO","Other Near East","JOR","Jordan",2016,289.516518731402,0.852914915802421
"NEO","Other Near East","JOR","Jordan",2017,278.620599031851,0.820815564532746
"NEO","Other Near East","JOR","Jordan",2018,269.755080241105,0.794697769091965
"NEO","Other Near East","JOR","Jordan",2019,262.349839348237,0.772881948563615
"NEO","Other Near East","JOR","Jordan",2020,256.237442457845,0.754874843124645
"NEO","Other Near East","JOR","Jordan",2021,250.996125706825,0.739433937524585
"NEO","Other Near East","JOR","Jordan",2022,246.560187186856,0.726365674111352
"NEO","Other Near East","JOR","Jordan",2023,242.83425316005,0.715389082099663
"NEO","Other Near East","JOR","Jordan",2024,239.604262570259,0.705873538171442
"NEO","Other Near East","JOR","Jordan",2025,237.060962893258,0.698380983897252
"NEO","Other Near East","JOR","Jordan",2026,234.755037852777,0.691587734688653
"NEO","Other Near East","JOR","Jordan",2027,232.902667921361,0.686130657658951
"NEO","Other Near East","JOR","Jordan",2028,231.160507642616,0.680998257981131
"NEO","Other Near East","JOR","Jordan",2029,229.632408420017,0.676496481621389
"NEO","Other Near East","JOR","Jordan",2030,228.30777317158,0.672594109603581
"NEO","Other Near East","KWT","Kuwait",2013,3723.65316009643,1
"NEO","Other Near East","KWT","Kuwait",2014,3637.80606603032,0.976945464473955
"NEO","Other Near East","KWT","Kuwait",2015,3569.05594597231,0.958482380748877
"NEO","Other Near East","KWT","Kuwait",2016,3517.65697067934,0.944679007265072
"NEO","Other Near East","KWT","Kuwait",2017,3476.17188278522,0.933538042704063
"NEO","Other Near East","KWT","Kuwait",2018,3444.80328216866,0.925113895967542
"NEO","Other Near East","KWT","Kuwait",2019,3419.45005613308,0.918305198984895
"NEO","Other Near East","KWT","Kuwait",2020,3400.50880928957,0.91321846130307
"NEO","Other Near East","KWT","Kuwait",2021,3388.19196454128,0.909910729831115
"NEO","Other Near East","KWT","Kuwait",2022,3380.3838880031,0.907813843734996
"NEO","Other Near East","KWT","Kuwait",2023,3375.75355986575,0.906570353018144
"NEO","Other Near East","KWT","Kuwait",2024,3373.67967383446,0.90601340371537
"NEO","Other Near East","KWT","Kuwait",2025,3373.98050395741,0.906094192690609
"NEO","Other Near East","KWT","Kuwait",2026,3376.59220057585,0.906795572896057
"NEO","Other Near East","KWT","Kuwait",2027,3380.98432037096,0.907975091934556
"NEO","Other Near East","KWT","Kuwait",2028,3387.45523770956,0.909712879279508
"NEO","Other Near East","KWT","Kuwait",2029,3395.64395644412,0.911911988160623
"NEO","Other Near East","KWT","Kuwait",2030,3404.81866125513,0.914375887029973
"NEO","Other Near East","LBN","Lebanon",2013,1579.03574241783,1
"NEO","Other Near East","LBN","Lebanon",2014,1618.01353886333,1.02468455614932
"NEO","Other Near East","LBN","Lebanon",2015,1647.4379784778,1.04331899159878
"NEO","Other Near East","LBN","Lebanon",2016,1674.05135007356,1.0601731836103
"NEO","Other Near East","LBN","Lebanon",2017,1698.34269902595,1.07555684358698
"NEO","Other Near East","LBN","Lebanon",2018,1730.71398275306,1.09605750918784
"NEO","Other Near East","LBN","Lebanon",2019,1758.58831196186,1.11371026299196
"NEO","Other Near East","LBN","Lebanon",2020,1781.89025548906,1.12846733460296
"NEO","Other Near East","LBN","Lebanon",2021,1801.02337005828,1.14058429564143
"NEO","Other Near East","LBN","Lebanon",2022,1821.39607007761,1.15348628352686
"NEO","Other Near East","LBN","Lebanon",2023,1843.48734343396,1.16747664027618
"NEO","Other Near East","LBN","Lebanon",2024,1861.90260476585,1.17913898637588
"NEO","Other Near East","LBN","Lebanon",2025,1882.09175562117,1.19192473296348
"NEO","Other Near East","LBN","Lebanon",2026,1898.49551926524,1.20231320182674
"NEO","Other Near East","LBN","Lebanon",2027,1916.75614671238,1.21387761861389
"NEO","Other Near East","LBN","Lebanon",2028,1932.06993004687,1.22357580524965
"NEO","Other Near East","LBN","Lebanon",2029,1946.5300840501,1.23273339023318
"NEO","Other Near East","LBN","Lebanon",2030,1961.36990824191,1.2421314195451
"NEO","Other Near East","OMN","Oman",2013,207885.113795657,1
"NEO","Other Near East","OMN","Oman",2014,201596.026155016,0.969747292021964
"NEO","Other Near East","OMN","Oman",2015,196708.390039116,0.946236055326562
"NEO","Other Near East","OMN","Oman",2016,192608.230239286,0.926512854732893
"NEO","Other Near East","OMN","Oman",2017,189489.885688487,0.911512528380211
"NEO","Other Near East","OMN","Oman",2018,186866.480432544,0.898893032890402
