"iso3","country","food_code","year","AqCaH","AqCaL","Diff","Perc"
"NPL","Nepal","SH",2028,9.203199763,9.322030744,-0.118830981,-1.274732778
"NPL","Nepal","SH",2029,9.273063493,9.409474046,-0.136410553,-1.449714961
"NPL","Nepal","SH",2030,9.339174977,9.490359584,-0.151184607,-1.593033493
"NPL","Nepal","SU",2017,368.45,368.45,0,0
"NPL","Nepal","SU",2018,382.3817904,382.3817904,0,0
"NPL","Nepal","SU",2019,398.6265583,398.6265583,0,0
"NPL","Nepal","SU",2020,415.5941199,415.6718446,-0.077724661,-0.018698563
"NPL","Nepal","SU",2021,433.8610806,434.0856508,-0.224570274,-0.051734093
"NPL","Nepal","SU",2022,453.2659973,453.6351926,-0.369195249,-0.081385936
"NPL","Nepal","SU",2023,472.5501892,473.0061754,-0.455986182,-0.09640174
"NPL","Nepal","SU",2024,492.5895103,493.1339112,-0.544400886,-0.110396157
"NPL","Nepal","SU",2025,513.8100498,514.4649509,-0.654901083,-0.127297512
"NPL","Nepal","SU",2026,536.6714038,537.5270263,-0.855622431,-0.159177565
"NPL","Nepal","SU",2027,560.1737478,561.3405891,-1.166841304,-0.207866904
"NPL","Nepal","SU",2028,584.1048375,585.4785744,-1.373736859,-0.234634864
"NPL","Nepal","SU",2029,609.2732812,610.8886454,-1.615364114,-0.264428571
"NPL","Nepal","SU",2030,635.4561776,637.2809292,-1.824751612,-0.286333943
"NPL","Nepal","TOT",2017,3117.91,3117.91,0,0
"NPL","Nepal","TOT",2018,3140.769174,3140.769174,0,0
"NPL","Nepal","TOT",2019,3173.398725,3173.398725,0,0
"NPL","Nepal","TOT",2020,3219.668674,3220.016947,-0.348273208,-0.010815881
"NPL","Nepal","TOT",2021,3262.071797,3262.963957,-0.892159743,-0.027342004
"NPL","Nepal","TOT",2022,3304.37414,3305.595005,-1.220864565,-0.036933277
"NPL","Nepal","TOT",2023,3344.312747,3345.781171,-1.468424944,-0.043888852
"NPL","Nepal","TOT",2024,3391.438716,3393.285187,-1.846470238,-0.054415416
"NPL","Nepal","TOT",2025,3439.487032,3441.773456,-2.286424373,-0.066431577
"NPL","Nepal","TOT",2026,3490.086969,3493.153053,-3.066083101,-0.087774084
"NPL","Nepal","TOT",2027,3542.46841,3546.154747,-3.686337304,-0.103953086
"NPL","Nepal","TOT",2028,3595.695969,3599.894841,-4.198871854,-0.116638736
"NPL","Nepal","TOT",2029,3651.138006,3656.049267,-4.911261169,-0.134332467
"NPL","Nepal","TOT",2030,3707.698463,3713.264331,-5.565867835,-0.149891506
"NPL","Nepal","VL",2017,272.9,272.9,0,0
"NPL","Nepal","VL",2018,282.1703228,282.1703228,0,0
"NPL","Nepal","VL",2019,284.1264949,284.1264949,0,0
"NPL","Nepal","VL",2020,290.9069479,290.8722392,0.034708755,0.011932646
"NPL","Nepal","VL",2021,297.099247,297.0525816,0.046665373,0.015709465
"NPL","Nepal","VL",2022,303.6583285,303.60626,0.052068494,0.017150007
"NPL","Nepal","VL",2023,310.6600769,310.627049,0.033027834,0.010632633
"NPL","Nepal","VL",2024,317.2645013,317.3094817,-0.044980442,-0.014175574
"NPL","Nepal","VL",2025,323.6200692,323.721167,-0.101097752,-0.031229886
"NPL","Nepal","VL",2026,330.109503,330.2580802,-0.148577253,-0.044988227
"NPL","Nepal","VL",2027,336.6844869,336.8741551,-0.189668173,-0.056302382
"NPL","Nepal","VL",2028,343.2804508,343.5260478,-0.24559698,-0.071492972
"NPL","Nepal","VL",2029,349.9407032,350.2585436,-0.317840393,-0.090744508
"NPL","Nepal","VL",2030,356.5854299,356.9655227,-0.380092861,-0.106478872
"NPL","Nepal","WT",2017,422.64,422.64,0,0
"NPL","Nepal","WT",2018,427.6052366,427.6052366,0,0
"NPL","Nepal","WT",2019,432.6974728,432.6974728,0,0
"NPL","Nepal","WT",2020,436.6254856,436.713137,-0.087651395,-0.020070703
"NPL","Nepal","WT",2021,441.0844465,441.2330476,-0.148601065,-0.033678589
"NPL","Nepal","WT",2022,445.4629822,445.6346841,-0.171701898,-0.038529743
"NPL","Nepal","WT",2023,449.7174579,449.8330885,-0.115630585,-0.02570522
"NPL","Nepal","WT",2024,454.3388709,454.4325152,-0.093644311,-0.020606869
"NPL","Nepal","WT",2025,459.1275602,459.2354657,-0.10790547,-0.023496763
"NPL","Nepal","WT",2026,464.106037,464.3264266,-0.220389601,-0.047464367
"NPL","Nepal","WT",2027,469.3270037,469.5479506,-0.220946881,-0.047055233
"NPL","Nepal","WT",2028,474.7707714,474.9769659,-0.206194511,-0.043411476
"NPL","Nepal","WT",2029,480.4369603,480.6703271,-0.233366834,-0.048550289
"NPL","Nepal","WT",2030,486.3776451,486.6340582,-0.256413068,-0.052691147
"NZL","New Zealand","BT",2017,179.35,179.35,0,0
"NZL","New Zealand","BT",2018,164.348586,164.348586,0,0
"NZL","New Zealand","BT",2019,286.23469,286.23469,0,0
"NZL","New Zealand","BT",2020,165.8693512,165.853613,0.015738169,0.009489193
"NZL","New Zealand","BT",2021,165.9446003,165.9277004,0.016899951,0.010185129
"NZL","New Zealand","BT",2022,165.7190021,165.7116545,0.007347622,0.00443398
"NZL","New Zealand","BT",2023,165.6509872,165.6277207,0.023266422,0.01404742
"NZL","New Zealand","BT",2024,165.6765573,165.6395027,0.037054631,0.022370648
"NZL","New Zealand","BT",2025,165.7110433,165.6635951,0.047448215,0.028641305
"NZL","New Zealand","BT",2026,165.8111767,165.7576175,0.053559282,0.032311808
"NZL","New Zealand","BT",2027,165.9488772,165.8932988,0.055578323,0.033502452
"NZL","New Zealand","BT",2028,166.1269412,166.0588563,0.06808495,0.041000493
"NZL","New Zealand","BT",2029,166.3349065,166.2569143,0.07799226,0.046910686
"NZL","New Zealand","BT",2030,166.5696305,166.4801485,0.089482021,0.053749364
"NZL","New Zealand","BV",2017,116.34,116.34,0,0
"NZL","New Zealand","BV",2018,114.1660853,114.1660853,0,0
"NZL","New Zealand","BV",2019,111.9603263,111.9603263,0,0
"NZL","New Zealand","BV",2020,111.2525993,111.3515253,-0.098925983,-0.088841157
"NZL","New Zealand","BV",2021,112.3517414,112.5061922,-0.154450829,-0.13728207
"NZL","New Zealand","BV",2022,109.4670969,109.7722253,-0.305128363,-0.277964997
"NZL","New Zealand","BV",2023,109.3246337,109.7990638,-0.474430124,-0.432089407
"NZL","New Zealand","BV",2024,109.1693488,109.8035353,-0.634186548,-0.57756478
"NZL","New Zealand","BV",2025,109.0323268,109.7998683,-0.767541474,-0.699036789
"NZL","New Zealand","BV",2026,108.9329519,109.7874565,-0.854504622,-0.778326277
"NZL","New Zealand","BV",2027,108.8013527,109.8261824,-1.024829675,-0.933137848
"NZL","New Zealand","BV",2028,108.6971106,109.8589397,-1.161829177,-1.057564528
"NZL","New Zealand","BV",2029,108.6267533,109.9222776,-1.295524285,-1.178582097
"NZL","New Zealand","BV",2030,108.5582173,109.9951994,-1.436982061,-1.306404343
"NZL","New Zealand","CN",2017,8.12,8.12,0,0
"NZL","New Zealand","CN",2018,8.049635458,8.049635458,0,0
"NZL","New Zealand","CN",2019,7.982433738,7.982433738,0,0
"NZL","New Zealand","CN",2020,7.917592427,7.917592427,0,0
"NZL","New Zealand","CN",2021,7.855027274,7.855027274,0,0
"NZL","New Zealand","CN",2022,7.794795575,7.794795575,0,0
"NZL","New Zealand","CN",2023,7.736709455,7.736709455,0,0
"NZL","New Zealand","CN",2024,7.680570206,7.680570206,0,0
"NZL","New Zealand","CN",2025,7.626258747,7.626258747,0,0
"NZL","New Zealand","CN",2026,7.573632321,7.573632321,0,0
"NZL","New Zealand","CN",2027,7.522634213,7.522634213,0,0
"NZL","New Zealand","CN",2028,7.473380179,7.473380179,0,0
"NZL","New Zealand","CN",2029,7.426068068,7.426068068,0,0
"NZL","New Zealand","CN",2030,7.380777756,7.380777756,0,0
"NZL","New Zealand","EG",2017,36.17,36.17,0,0
"NZL","New Zealand","EG",2018,36.22913892,36.22913892,0,0
"NZL","New Zealand","EG",2019,36.95365289,36.95365289,0,0
"NZL","New Zealand","EG",2020,37.05210172,37.13300988,-0.080908163,-0.217887435
"NZL","New Zealand","EG",2021,37.14256908,37.23344846,-0.090879385,-0.244079956
"NZL","New Zealand","EG",2022,37.23439123,37.41432398,-0.179932749,-0.480919419
"NZL","New Zealand","EG",2023,37.34607079,37.59740146,-0.251330677,-0.668478851
"NZL","New Zealand","EG",2024,37.44987062,37.75903141,-0.309160789,-0.818773093
"NZL","New Zealand","EG",2025,37.55807372,37.92298314,-0.36490942,-0.962238173
"NZL","New Zealand","EG",2026,37.66611117,38.06710982,-0.400998649,-1.05339925
"NZL","New Zealand","EG",2027,37.7760092,38.25848353,-0.482474339,-1.26109112
"NZL","New Zealand","EG",2028,37.89346375,38.42802348,-0.534559732,-1.391067464
"NZL","New Zealand","EG",2029,38.01579804,38.601613,-0.585814959,-1.517591919
"NZL","New Zealand","EG",2030,38.13255348,38.78012722,-0.647573744,-1.669859771
"NZL","New Zealand","FH",2017,50.58,50.58,0,0
"NZL","New Zealand","FH",2018,48.66480338,48.66480338,0,0
"NZL","New Zealand","FH",2019,51.26806482,51.26806482,0,0
"NZL","New Zealand","FH",2020,50.64012093,50.03047119,0.609649734,1.21855685
"NZL","New Zealand","FH",2021,50.67029173,49.862301,0.807990736,1.620444143
"NZL","New Zealand","FH",2022,51.1063822,49.61868641,1.487695792,2.998257107
"NZL","New Zealand","FH",2023,51.24681866,49.12114067,2.125677984,4.327419834
"NZL","New Zealand","FH",2024,51.30879021,48.63825529,2.670534918,5.490605908
"NZL","New Zealand","FH",2025,51.51593903,48.32966635,3.186272677,6.592788484
"NZL","New Zealand","FH",2026,51.77110048,48.18772148,3.583379004,7.436290603
"NZL","New Zealand","FH",2027,52.22871845,48.00569638,4.223022072,8.796918678
"NZL","New Zealand","FH",2028,52.72909027,47.97271178,4.756378491,9.914758441
"NZL","New Zealand","FH",2029,53.17146221,47.92061959,5.250842614,10.9573763
"NZL","New Zealand","FH",2030,53.54758408,47.73914971,5.808434369,12.16702519
"NZL","New Zealand","FV",2017,167.4,167.4,0,0
"NZL","New Zealand","FV",2018,168.5651051,168.5651051,0,0
"NZL","New Zealand","FV",2019,169.859584,169.859584,0,0
"NZL","New Zealand","FV",2020,168.738198,168.9770835,-0.23888557,-0.141371578
"NZL","New Zealand","FV",2021,168.4635137,168.7554017,-0.291887997,-0.172965128
"NZL","New Zealand","FV",2022,168.7410196,169.2385914,-0.497571817,-0.29400612
"NZL","New Zealand","FV",2023,168.7842243,169.4648732,-0.680648916,-0.401646019
"NZL","New Zealand","FV",2024,168.8710063,169.7085143,-0.837508001,-0.493497928
"NZL","New Zealand","FV",2025,169.0143038,170.0083726,-0.99406873,-0.584717514
"NZL","New Zealand","FV",2026,169.2081243,170.348416,-1.140291642,-0.669387875
"NZL","New Zealand","FV",2027,169.3409792,170.6567193,-1.315740133,-0.770986421
"NZL","New Zealand","FV",2028,169.5423751,171.0132317,-1.47085665,-0.860083536
"NZL","New Zealand","FV",2029,169.7729229,171.3923897,-1.61946682,-0.944888406
"NZL","New Zealand","FV",2030,170.0034183,171.7999053,-1.796486979,-1.045685663
"NZL","New Zealand","HFCS",2017,52.08,52.08,0,0
"NZL","New Zealand","HFCS",2018,51.62869639,51.62869639,0,0
"NZL","New Zealand","HFCS",2019,51.19767846,51.19767846,0,0
"NZL","New Zealand","HFCS",2020,50.7817997,50.7817997,0,0
"NZL","New Zealand","HFCS",2021,50.38051976,50.38051976,0,0
"NZL","New Zealand","HFCS",2022,49.9942061,49.9942061,0,0
"NZL","New Zealand","HFCS",2023,49.62165375,49.62165375,0,0
"NZL","New Zealand","HFCS",2024,49.26158822,49.26158822,0,0
"NZL","New Zealand","HFCS",2025,48.91324576,48.91324576,0,0
"NZL","New Zealand","HFCS",2026,48.57571075,48.57571075,0,0
"NZL","New Zealand","HFCS",2027,48.24861944,48.24861944,0,0
"NZL","New Zealand","HFCS",2028,47.93271425,47.93271425,0,0
"NZL","New Zealand","HFCS",2029,47.62926416,47.62926416,0,0
"NZL","New Zealand","HFCS",2030,47.33878147,47.33878147,0,0
"NZL","New Zealand","MA",2017,32.45,32.45,0,0
"NZL","New Zealand","MA",2018,32.1688018,32.1688018,0,0
"NZL","New Zealand","MA",2019,31.9002432,31.9002432,0,0
"NZL","New Zealand","MA",2020,32.25147402,32.25676382,-0.005289794,-0.016399024
"NZL","New Zealand","MA",2021,32.10723687,32.11193837,-0.004701505,-0.014640987
"NZL","New Zealand","MA",2022,32.10008423,32.09548175,0.00460248,0.014339961
"NZL","New Zealand","MA",2023,32.1181335,32.11209878,0.006034723,0.018792677
"NZL","New Zealand","MA",2024,32.15388691,32.1455129,0.008374008,0.026050318
"NZL","New Zealand","MA",2025,32.19821282,32.18956768,0.008645142,0.026856967
"NZL","New Zealand","MA",2026,32.21316145,32.20999451,0.003166933,0.009832143
"NZL","New Zealand","MA",2027,32.22362051,32.21067701,0.0129435,0.04018388
"NZL","New Zealand","MA",2028,32.22800643,32.21053603,0.017470392,0.054238129
"NZL","New Zealand","MA",2029,32.22923481,32.21009097,0.019143836,0.059434282
"NZL","New Zealand","MA",2030,32.2300212,32.20872936,0.02129184,0.066105805
"NZL","New Zealand","MK",2017,137.96,137.96,0,0
"NZL","New Zealand","MK",2018,131.8909819,131.8909819,0,0
"NZL","New Zealand","MK",2019,132.6791208,132.6791208,0,0
"NZL","New Zealand","MK",2020,131.8434136,131.8884585,-0.045044937,-0.034153813
"NZL","New Zealand","MK",2021,131.7937066,131.8209341,-0.0272275,-0.020654914
"NZL","New Zealand","MK",2022,131.1705339,131.2643489,-0.093815072,-0.071470336
"NZL","New Zealand","MK",2023,130.7806713,130.9179774,-0.13730605,-0.104879447
"NZL","New Zealand","MK",2024,130.2153411,130.3803456,-0.165004584,-0.126556333
"NZL","New Zealand","MK",2025,129.7610097,129.950397,-0.189387263,-0.145738118
"NZL","New Zealand","MK",2026,129.1293267,129.3156283,-0.186301602,-0.144067352
"NZL","New Zealand","MK",2027,128.5029264,128.7420879,-0.239161521,-0.185767937
"NZL","New Zealand","MK",2028,127.8827015,128.1474285,-0.264726987,-0.206580023
"NZL","New Zealand","MK",2029,127.2671297,127.5515706,-0.284440902,-0.223000705
"NZL","New Zealand","MK",2030,126.6404447,126.9507764,-0.310331681,-0.2444504
"NZL","New Zealand","OCG",2017,76.39,76.39,0,0
"NZL","New Zealand","OCG",2018,75.72803604,75.72803604,0,0
"NZL","New Zealand","OCG",2019,75.09582675,75.09582675,0,0
"NZL","New Zealand","OCG",2020,74.53770977,74.54158252,-0.003872753,-0.005195427
"NZL","New Zealand","OCG",2021,73.88941377,73.89341179,-0.003998012,-0.005410513
"NZL","New Zealand","OCG",2022,73.34675927,73.32135915,0.025400122,0.034642186
"NZL","New Zealand","OCG",2023,72.75268919,72.70836529,0.044323902,0.060961214
"NZL","New Zealand","OCG",2024,72.2239684,72.17197957,0.05198883,0.072034646
"NZL","New Zealand","OCG",2025,71.70291778,71.64822624,0.054691545,0.076333425
"NZL","New Zealand","OCG",2026,71.19334815,71.15137068,0.041977466,0.05899741
"NZL","New Zealand","OCG",2027,70.71192152,70.6353215,0.076600019,0.108444355
"NZL","New Zealand","OCG",2028,70.23747969,70.15186638,0.085613309,0.122039959
"NZL","New Zealand","OCG",2029,69.78180631,69.69118293,0.090623383,0.13003565
"NZL","New Zealand","OCG",2030,69.34246446,69.24514069,0.097323768,0.140549599
"NZL","New Zealand","OOS",2017,46.16,46.16,0,0
"NZL","New Zealand","OOS",2018,45.75999664,45.75999664,0,0
"NZL","New Zealand","OOS",2019,45.37797307,45.37797307,0,0
"NZL","New Zealand","OOS",2020,44.95019228,44.95433263,-0.004140349,-0.009210123
"NZL","New Zealand","OOS",2021,44.6174566,44.61956927,-0.002112673,-0.004734858
"NZL","New Zealand","OOS",2022,44.25450605,44.28369679,-0.029190742,-0.065917581
"NZL","New Zealand","OOS",2023,43.89234742,43.96464685,-0.072299428,-0.164449013
"NZL","New Zealand","OOS",2024,43.5536016,43.65977142,-0.106169813,-0.243175375
"NZL","New Zealand","OOS",2025,43.21922167,43.34802676,-0.1288051,-0.297141783
"NZL","New Zealand","OOS",2026,42.89839391,43.02092026,-0.122526355,-0.284806449
"NZL","New Zealand","OOS",2027,42.59502567,42.7462358,-0.151210128,-0.353739049
"NZL","New Zealand","OOS",2028,42.29789125,42.47135627,-0.173465026,-0.408428271
"NZL","New Zealand","OOS",2029,42.01928808,42.20972523,-0.19043715,-0.451168892
"NZL","New Zealand","OOS",2030,41.74409446,41.9524792,-0.208384739,-0.49671615
"NZL","New Zealand","OTH",2017,310.73,310.73,0,0
"NZL","New Zealand","OTH",2018,312.8926828,312.8926828,0,0
"NZL","New Zealand","OTH",2019,315.295511,315.295511,0,0
"NZL","New Zealand","OTH",2020,313.21398,313.6574024,-0.44342242,-0.141371578
"NZL","New Zealand","OTH",2021,312.7041076,313.2459138,-0.541806197,-0.172965128
"NZL","New Zealand","OTH",2022,313.2192175,314.1428166,-0.923599107,-0.29400612
"NZL","New Zealand","OTH",2023,313.2994147,314.5628439,-1.263429139,-0.401646019
"NZL","New Zealand","OTH",2024,313.4605005,315.0150935,-1.554592958,-0.493497928
"NZL","New Zealand","OTH",2025,313.7264912,315.5716942,-1.845202966,-0.584717514
"NZL","New Zealand","OTH",2026,314.0862633,316.2028871,-2.116623787,-0.669387875
"NZL","New Zealand","OTH",2027,314.3328702,316.7751637,-2.442293499,-0.770986421
"NZL","New Zealand","OTH",2028,314.7067037,317.4369265,-2.730222742,-0.860083536
"NZL","New Zealand","OTH",2029,315.1346495,318.1407243,-3.00607482,-0.944888406
"NZL","New Zealand","OTH",2030,315.562498,318.8971599,-3.334661881,-1.045685663
"NZL","New Zealand","PK",2017,60.57,60.57,0,0
"NZL","New Zealand","PK",2018,61.74205226,61.74205226,0,0
"NZL","New Zealand","PK",2019,61.75467078,61.75467078,0,0
"NZL","New Zealand","PK",2020,62.12314026,62.10689991,0.01624035,0.026149027
"NZL","New Zealand","PK",2021,62.27848281,62.36604463,-0.087561826,-0.140399839
"NZL","New Zealand","PK",2022,62.3373777,62.50759554,-0.170217842,-0.272315453
"NZL","New Zealand","PK",2023,62.43325211,62.73574647,-0.302494356,-0.482172244
"NZL","New Zealand","PK",2024,62.54923297,62.99155313,-0.442320161,-0.702189641
"NZL","New Zealand","PK",2025,62.67080921,63.24014981,-0.569340604,-0.900283452
"NZL","New Zealand","PK",2026,62.7968587,63.46576294,-0.668904243,-1.053960768
"NZL","New Zealand","PK",2027,62.92168971,63.73068568,-0.808995964,-1.269397867
"NZL","New Zealand","PK",2028,63.03554846,63.970603,-0.935054543,-1.461694121
"NZL","New Zealand","PK",2029,63.18688007,64.23790037,-1.051020298,-1.636137377
"NZL","New Zealand","PK",2030,63.33447323,64.50323762,-1.168764385,-1.811946854
"NZL","New Zealand","PS",2017,34.21,34.21,0,0
"NZL","New Zealand","PS",2018,34.93095686,34.93095686,0,0
"NZL","New Zealand","PS",2019,35.67851877,35.67851877,0,0
"NZL","New Zealand","PS",2020,35.95981888,35.96466671,-0.004847829,-0.013479423
"NZL","New Zealand","PS",2021,36.26092131,36.26277859,-0.001857281,-0.005121728
"NZL","New Zealand","PS",2022,36.5563516,36.56574564,-0.009394038,-0.025690816
"NZL","New Zealand","PS",2023,36.85157223,36.86964629,-0.018074061,-0.049021519
"NZL","New Zealand","PS",2024,37.14780175,37.17243738,-0.024635632,-0.066273922
"NZL","New Zealand","PS",2025,37.444678,37.47421324,-0.029535236,-0.078814826
"NZL","New Zealand","PS",2026,37.74155802,37.77009225,-0.028534222,-0.075547135
"NZL","New Zealand","PS",2027,38.0405103,38.07694226,-0.036431963,-0.095679854
"NZL","New Zealand","PS",2028,38.34013597,38.38192117,-0.041785199,-0.108866878
"NZL","New Zealand","PS",2029,38.64408514,38.6903142,-0.046229065,-0.119484852
"NZL","New Zealand","PS",2030,38.94952891,39.00071,-0.051181094,-0.131231185
"NZL","New Zealand","PT",2017,139.58,139.58,0,0
"NZL","New Zealand","PT",2018,143.3794794,143.3794794,0,0
"NZL","New Zealand","PT",2019,148.7403469,148.7403469,0,0
"NZL","New Zealand","PT",2020,144.8957301,145.7138493,-0.818119279,-0.561456089
"NZL","New Zealand","PT",2021,144.4254798,145.4572634,-1.031783585,-0.709337961
"NZL","New Zealand","PT",2022,144.63174,146.3754951,-1.743755182,-1.191289006
"NZL","New Zealand","PT",2023,144.7934432,147.1954333,-2.401990111,-1.631837386
"NZL","New Zealand","PT",2024,144.9464282,147.9093279,-2.962899692,-2.003186503
"NZL","New Zealand","PT",2025,145.1347278,148.6451487,-3.510420887,-2.361611474
"NZL","New Zealand","PT",2026,145.2908232,149.2974735,-4.006650307,-2.683669197
"NZL","New Zealand","PT",2027,145.464418,150.0649465,-4.600528426,-3.065691578
"NZL","New Zealand","PT",2028,145.6871175,150.8225406,-5.135423054,-3.404944004
"NZL","New Zealand","PT",2029,145.9211827,151.5595565,-5.638373843,-3.720236436
"NZL","New Zealand","PT",2030,146.1062234,152.3430098,-6.236786335,-4.09391041
"NZL","New Zealand","RI",2017,105.98,105.98,0,0
"NZL","New Zealand","RI",2018,103.6765753,103.6765753,0,0
"NZL","New Zealand","RI",2019,115.2001359,115.2001359,0,0
"NZL","New Zealand","RI",2020,115.9783307,115.9783307,0,0
"NZL","New Zealand","RI",2021,116.7877929,116.7877929,0,0
"NZL","New Zealand","RI",2022,117.6306579,117.6306579,0,0
"NZL","New Zealand","RI",2023,118.505396,118.505396,0,0
"NZL","New Zealand","RI",2024,119.4101775,119.4101775,0,0
"NZL","New Zealand","RI",2025,120.3442817,120.3442817,0,0
"NZL","New Zealand","RI",2026,121.3065308,121.3065308,0,0
"NZL","New Zealand","RI",2027,122.2970418,122.2970418,0,0
"NZL","New Zealand","RI",2028,123.3187533,123.3187533,0,0
"NZL","New Zealand","RI",2029,124.3761237,124.3761237,0,0
"NZL","New Zealand","RI",2030,125.4718387,125.4718387,0,0
"NZL","New Zealand","RT",2017,106.02,106.02,0,0
"NZL","New Zealand","RT",2018,105.7758338,105.7758338,0,0
"NZL","New Zealand","RT",2019,105.5659937,105.5659937,0,0
"NZL","New Zealand","RT",2020,106.2051571,106.2161728,-0.011015788,-0.010371102
"NZL","New Zealand","RT",2021,107.1010577,107.1099566,-0.008898906,-0.008308197
"NZL","New Zealand","RT",2022,107.7293121,107.7389299,-0.009617772,-0.008926923
"NZL","New Zealand","RT",2023,108.3542349,108.3918711,-0.037636219,-0.034722363
"NZL","New Zealand","RT",2024,108.8058098,108.855409,-0.049599123,-0.045564225
"NZL","New Zealand","RT",2025,109.406054,109.4667739,-0.060719808,-0.055468711
"NZL","New Zealand","RT",2026,109.8654669,109.9023658,-0.036898851,-0.03357421
"NZL","New Zealand","RT",2027,110.4396185,110.4820442,-0.04242566,-0.038400503
"NZL","New Zealand","RT",2028,110.8949293,110.9650726,-0.070143316,-0.063212067
"NZL","New Zealand","RT",2029,111.4299871,111.5141743,-0.084187118,-0.075494545
"NZL","New Zealand","RT",2030,111.8580499,111.9694712,-0.111421292,-0.099510421
"NZL","New Zealand","SB",2017,3.35,3.35,0,0
"NZL","New Zealand","SB",2018,3.320970294,3.320970294,0,0
"NZL","New Zealand","SB",2019,3.293245446,3.293245446,0,0
"NZL","New Zealand","SB",2020,3.266494412,3.266494412,0,0
"NZL","New Zealand","SB",2021,3.240682435,3.240682435,0,0
"NZL","New Zealand","SB",2022,3.21583315,3.21583315,0,0
"NZL","New Zealand","SB",2023,3.191869049,3.191869049,0,0
"NZL","New Zealand","SB",2024,3.168708151,3.168708151,0,0
"NZL","New Zealand","SB",2025,3.146301331,3.146301331,0,0
"NZL","New Zealand","SB",2026,3.124589689,3.124589689,0,0
"NZL","New Zealand","SB",2027,3.103549829,3.103549829,0,0
"NZL","New Zealand","SB",2028,3.083229507,3.083229507,0,0
"NZL","New Zealand","SB",2029,3.063710348,3.063710348,0,0
"NZL","New Zealand","SB",2030,3.045025306,3.045025306,0,0
"NZL","New Zealand","SH",2017,345.07,345.07,0,0
"NZL","New Zealand","SH",2018,276.4097912,276.4097912,0,0
"NZL","New Zealand","SH",2019,234.4525175,234.4525175,0,0
"NZL","New Zealand","SH",2020,224.8776883,224.939916,-0.0622277,-0.027664143
"NZL","New Zealand","SH",2021,218.520313,218.6801638,-0.159850778,-0.073097978
"NZL","New Zealand","SH",2022,214.2804865,214.6569933,-0.376506753,-0.175399249
"NZL","New Zealand","SH",2023,211.5764871,212.15005,-0.573562833,-0.270357152
"NZL","New Zealand","SH",2024,208.3997459,209.1313676,-0.731621728,-0.349838351
"NZL","New Zealand","SH",2025,204.2195597,205.0807527,-0.861192974,-0.419928717
"NZL","New Zealand","SH",2026,199.839167,200.7505234,-0.911356391,-0.453974603
"NZL","New Zealand","SH",2027,195.7067258,196.8158118,-1.109085988,-0.563514678
"NZL","New Zealand","SH",2028,191.7412199,192.9852813,-1.244061355,-0.644640538
"NZL","New Zealand","SH",2029,187.8865845,189.2343252,-1.347740628,-0.712207274
"NZL","New Zealand","SH",2030,184.1831516,185.6467085,-1.463556857,-0.788355942
"NZL","New Zealand","SU",2017,497.48,497.48,0,0
"NZL","New Zealand","SU",2018,493.1690453,493.1690453,0,0
"NZL","New Zealand","SU",2019,489.051864,489.051864,0,0
"NZL","New Zealand","SU",2020,484.7883119,484.708187,0.080124888,0.016530541
"NZL","New Zealand","SU",2021,481.1156855,481.0055996,0.110085821,0.022886599
"NZL","New Zealand","SU",2022,477.1735905,477.0948787,0.078711822,0.016498149
"NZL","New Zealand","SU",2023,473.0432899,473.0415171,0.001772744,0.000374754
"NZL","New Zealand","SU",2024,469.2443594,469.2794535,-0.03509407,-0.007478288
"NZL","New Zealand","SU",2025,465.4488861,465.489185,-0.040298932,-0.008657329
"NZL","New Zealand","SU",2026,461.6954885,461.6652853,0.030203245,0.006542239
"NZL","New Zealand","SU",2027,457.8976984,457.9548208,-0.057122328,-0.012473354
"NZL","New Zealand","SU",2028,454.0097917,454.1075013,-0.097709588,-0.021516841
"NZL","New Zealand","SU",2029,450.2019146,450.3043536,-0.10243904,-0.022748845
"NZL","New Zealand","SU",2030,446.3621044,446.4624807,-0.100376239,-0.02248257
"NZL","New Zealand","TOT",2017,3377.4,3377.4,0,0
"NZL","New Zealand","TOT",2018,3288.58054,3288.58054,0,0
"NZL","New Zealand","TOT",2019,3386.392539,3386.392539,0,0
"NZL","New Zealand","TOT",2020,3246.789451,3248.031974,-1.24252318,-0.038254647
"NZL","New Zealand","TOT",2021,3238.553168,3240.133703,-1.580534941,-0.04877993
"NZL","New Zealand","TOT",2022,3233.360638,3236.228902,-2.868263624,-0.088629813
"NZL","New Zealand","TOT",2023,3229.706436,3233.75488,-4.048443273,-0.125193264
"NZL","New Zealand","TOT",2024,3225.98516,3231.039765,-5.054605083,-0.156438962
"NZL","New Zealand","TOT",2025,3222.325381,3228.335799,-6.010417571,-0.186176964
"NZL","New Zealand","TOT",2026,3218.941292,3225.711708,-6.77041567,-0.20988905
"NZL","New Zealand","TOT",2027,3215.37406,3223.281791,-7.907731898,-0.245331696
"NZL","New Zealand","TOT",2028,3212.654959,3221.49951,-8.844550628,-0.274547632
"NZL","New Zealand","TOT",2029,3210.558921,3220.271046,-9.712125612,-0.301593421
"NZL","New Zealand","TOT",2030,3208.510471,3219.250496,-10.74002496,-0.333618803
"NZL","New Zealand","VL",2017,188.14,188.14,0,0
"NZL","New Zealand","VL",2018,190.4738648,190.4738648,0,0
"NZL","New Zealand","VL",2019,188.7730802,188.7730802,0,0
"NZL","New Zealand","VL",2020,190.1387635,190.1387635,0,0
"NZL","New Zealand","VL",2021,191.5151379,191.5151379,0,0
